Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2015,23,cruzeiro,figueirense,5,1
2015,23,fluminense,flamengo,1,3
2015,23,grêmio,goiás,2,1
2015,23,palmeiras,corinthians,3,3
2015,23,sport,santos,1,1
2015,23,são paulo,internacional,2,0
2015,23,vasco,atlético-mg,1,2
2015,24,atlético-mg,avaí,2,0
2015,24,corinthians,grêmio,1,1
2015,24,coritiba,fluminense,1,1
2015,24,figueirense,athlético-pr,1,1
2015,24,flamengo,cruzeiro,2,0
2015,24,goiás,sport,1,0
2015,24,internacional,palmeiras,1,0
2015,24,joinville,chapecoense,0,0
2015,24,ponte preta,vasco,0,1
2015,24,santos,são paulo,3,0
2015,25,avaí,goiás,2,1
2015,25,chapecoense,flamengo,1,3
2015,25,corinthians,joinville,3,0
2015,25,coritiba,internacional,0,1
2015,25,cruzeiro,atlético-mg,1,1
2015,25,grêmio,são paulo,1,2
2015,25,palmeiras,figueirense,2,0
2015,25,ponte preta,santos,3,1
2015,25,sport,fluminense,1,0
2015,25,vasco,athlético-pr,2,0
2015,26,athlético-pr,grêmio,1,2
2015,26,cruzeiro,vasco,2,2
2015,26,figueirense,avaí,0,1
2015,26,flamengo,coritiba,0,2
2015,26,fluminense,palmeiras,1,4
2015,26,goiás,ponte preta,1,2
2015,26,internacional,corinthians,2,1
2015,26,joinville,sport,1,1
2015,26,santos,atlético-mg,4,0
2015,26,são paulo,chapecoense,0,0
2015,27,atlético-mg,flamengo,4,1
2015,27,avaí,são paulo,2,1
2015,27,chapecoense,cruzeiro,0,2
2015,27,corinthians,santos,2,0
2015,27,coritiba,athlético-pr,2,0
2015,27,goiás,joinville,3,0
2015,27,internacional,figueirense,1,1
2015,27,palmeiras,grêmio,3,2
2015,27,ponte preta,fluminense,3,1
2015,27,vasco,sport,2,1
2015,28,athlético-pr,ponte preta,1,2
2015,28,cruzeiro,coritiba,2,0
2015,28,figueirense,corinthians,1,3
2015,28,flamengo,vasco,1,2
2015,28,fluminense,goiás,2,0
2015,28,grêmio,avaí,3,1
2015,28,joinville,atlético-mg,2,2
2015,28,santos,internacional,3,1
2015,28,sport,chapecoense,3,0
2015,28,são paulo,palmeiras,1,1
2015,29,avaí,vasco,1,1
2015,29,chapecoense,palmeiras,5,1
2015,29,coritiba,atlético-mg,0,3
2015,29,cruzeiro,grêmio,0,0
2015,29,flamengo,joinville,2,0
2015,29,goiás,figueirense,2,3
2015,29,internacional,sport,2,1
2015,29,ponte preta,corinthians,2,2
2015,29,santos,fluminense,3,1
2015,29,são paulo,athlético-pr,1,0
2015,30,athlético-pr,cruzeiro,2,2
2015,30,atlético-mg,internacional,2,1
2015,30,corinthians,goiás,3,0
2015,30,figueirense,flamengo,3,0
2015,30,fluminense,são paulo,2,0
2015,30,grêmio,santos,1,0
2015,30,joinville,coritiba,3,1
2015,30,palmeiras,ponte preta,0,1
2015,30,sport,avaí,3,0
2015,30,vasco,chapecoense,1,1
2015,31,athlético-pr,corinthians,1,4
2015,31,avaí,palmeiras,1,3
2015,31,cruzeiro,fluminense,2,0
2015,31,flamengo,internacional,0,1
2015,31,grêmio,chapecoense,2,3
2015,31,joinville,figueirense,1,0
2015,31,ponte preta,coritiba,3,0
2015,31,santos,goiás,3,1
2015,31,sport,atlético-mg,4,1
2015,31,são paulo,vasco,2,2
2015,32,atlético-mg,ponte preta,2,1
2015,32,chapecoense,avaí,0,0
2015,32,corinthians,flamengo,1,0
2015,32,coritiba,são paulo,1,2
2015,32,figueirense,santos,0,0
2015,32,fluminense,athlético-pr,0,1
2015,32,goiás,cruzeiro,0,1
2015,32,internacional,joinville,1,0
2015,32,palmeiras,sport,0,2
2015,32,vasco,grêmio,0,0
2015,33,atlético-mg,corinthians,0,3
2015,33,avaí,cruzeiro,1,1
2015,33,chapecoense,athlético-pr,0,0
2015,33,coritiba,figueirense,1,1
2015,33,goiás,internacional,2,1
2015,33,grêmio,flamengo,2,0
2015,33,ponte preta,joinville,1,0
2015,33,santos,palmeiras,2,1
2015,33,são paulo,sport,3,0
2015,33,vasco,fluminense,0,1
2015,34,athlético-pr,avaí,2,1
2015,34,corinthians,coritiba,2,1
2015,34,cruzeiro,são paulo,2,1
2015,34,figueirense,atlético-mg,0,1
2015,34,flamengo,goiás,4,1
2015,34,fluminense,chapecoense,2,3
2015,34,internacional,ponte preta,1,0
2015,34,joinville,santos,0,0
2015,34,palmeiras,vasco,0,2
2015,34,sport,grêmio,1,0
2015,35,athlético-pr,palmeiras,3,3
2015,35,avaí,joinville,2,1
2015,35,chapecoense,internacional,1,0
2015,35,cruzeiro,sport,3,0
2015,35,goiás,coritiba,1,3
2015,35,grêmio,fluminense,1,0
2015,35,ponte preta,figueirense,0,1
2015,35,santos,flamengo,0,0
2015,35,são paulo,atlético-mg,4,2
2015,35,vasco,corinthians,1,1
2015,36,atlético-mg,goiás,2,2
2015,36,corinthians,são paulo,6,1
2015,36,coritiba,santos,1,0
2015,36,figueirense,chapecoense,0,0
2015,36,flamengo,ponte preta,1,1
2015,36,fluminense,avaí,3,1
2015,36,internacional,grêmio,1,0
2015,36,joinville,vasco,1,2
2015,36,palmeiras,cruzeiro,1,1
2015,36,sport,athlético-pr,0,0
2015,37,athlético-pr,flamengo,3,0
2015,37,avaí,ponte preta,1,0
2015,37,chapecoense,goiás,1,3
2015,37,cruzeiro,joinville,3,0
2015,37,fluminense,internacional,1,1
2015,37,grêmio,atlético-mg,2,1
2015,37,palmeiras,coritiba,0,2
2015,37,sport,corinthians,2,0
2015,37,são paulo,figueirense,3,2
2015,37,vasco,santos,1,0
2015,38,atlético-mg,chapecoense,3,0
2015,38,corinthians,avaí,1,1
2015,38,coritiba,vasco,0,0
2015,38,figueirense,fluminense,1,0
2015,38,flamengo,palmeiras,1,2
2015,38,goiás,são paulo,0,1
2015,38,internacional,cruzeiro,2,0
2015,38,joinville,grêmio,0,2
2015,38,ponte preta,sport,0,1
2015,38,santos,athlético-pr,5,1
2016,1,américa-mg,fluminense,0,1
2016,1,atlético-mg,santos,1,0
2016,1,botafogo-rj,são paulo,0,1
2016,1,corinthians,grêmio,0,0
2016,1,coritiba,cruzeiro,1,0
2016,1,figueirense,ponte preta,0,0
2016,1,flamengo,sport,1,0
2016,1,internacional,chapecoense,0,0
2016,1,palmeiras,athlético-pr,4,0
2016,1,santa cruz,vitória,4,1
2016,2,athlético-pr,atlético-mg,1,1
2016,2,chapecoense,américa-mg,3,1
2016,2,cruzeiro,figueirense,2,2
2016,2,fluminense,santa cruz,2,2
2016,2,grêmio,flamengo,1,0
2016,2,ponte preta,palmeiras,2,1
2016,2,santos,coritiba,2,1
2016,2,sport,botafogo-rj,1,1
2016,2,são paulo,internacional,1,2
2016,2,vitória,corinthians,3,2
2016,3,américa-mg,vitória,1,1
2016,3,atlético-mg,grêmio,0,3
2016,3,botafogo-rj,athlético-pr,2,1
2016,3,corinthians,ponte preta,3,0
2016,3,coritiba,são paulo,1,1
2016,3,figueirense,santos,2,2
2016,3,flamengo,chapecoense,2,2
2016,3,internacional,sport,1,0
2016,3,palmeiras,fluminense,2,0
2016,3,santa cruz,cruzeiro,4,1
2016,4,athlético-pr,figueirense,2,1
2016,4,chapecoense,santa cruz,1,1
2016,4,cruzeiro,américa-mg,1,1
2016,4,fluminense,botafogo-rj,1,0
2016,4,grêmio,coritiba,2,0
2016,4,ponte preta,flamengo,1,2
2016,4,santos,internacional,0,1
2016,4,sport,corinthians,0,2
2016,4,são paulo,palmeiras,1,0
2016,4,vitória,atlético-mg,1,1
2016,5,américa-mg,ponte preta,1,2
2016,5,atlético-mg,fluminense,1,1
2016,5,botafogo-rj,cruzeiro,0,1
2016,5,corinthians,santos,1,0
2016,5,coritiba,chapecoense,3,4
2016,5,figueirense,são paulo,1,0
2016,5,flamengo,vitória,1,0
2016,5,internacional,athlético-pr,1,0
2016,5,palmeiras,grêmio,4,3
2016,5,santa cruz,sport,0,1
2016,6,américa-mg,figueirense,1,0
2016,6,athlético-pr,santa cruz,1,0
2016,6,chapecoense,fluminense,0,0
2016,6,corinthians,coritiba,2,1
2016,6,cruzeiro,são paulo,0,1
2016,6,flamengo,palmeiras,1,2
2016,6,grêmio,ponte preta,1,0
2016,6,santos,botafogo-rj,3,0
2016,6,sport,atlético-mg,4,4
2016,6,vitória,internacional,1,0
2016,7,atlético-mg,cruzeiro,2,3
2016,7,botafogo-rj,vitória,1,1
2016,7,coritiba,sport,3,2
2016,7,figueirense,flamengo,1,0
2016,7,fluminense,grêmio,1,1
2016,7,internacional,américa-mg,3,1
2016,7,palmeiras,corinthians,1,0
2016,7,ponte preta,chapecoense,2,1
2016,7,santa cruz,santos,0,2
2016,7,são paulo,athlético-pr,1,2
2016,8,botafogo-rj,américa-mg,3,1
2016,8,chapecoense,grêmio,3,3
2016,8,coritiba,palmeiras,2,2
2016,8,cruzeiro,flamengo,0,1
2016,8,fluminense,corinthians,1,0
2016,8,internacional,atlético-mg,2,0
2016,8,ponte preta,athlético-pr,3,2
2016,8,santa cruz,figueirense,1,0
2016,8,santos,sport,2,0
2016,8,são paulo,vitória,2,0
2016,9,américa-mg,coritiba,2,1
2016,9,athlético-pr,santos,1,0
2016,9,atlético-mg,ponte preta,3,0
2016,9,corinthians,botafogo-rj,3,1
2016,9,figueirense,internacional,3,2
2016,9,flamengo,são paulo,2,2
2016,9,grêmio,cruzeiro,2,0
2016,9,palmeiras,santa cruz,3,1
2016,9,sport,fluminense,2,1
2016,9,vitória,chapecoense,1,2
2016,10,atlético-mg,corinthians,2,1
2016,10,botafogo-rj,figueirense,0,0
2016,10,chapecoense,athlético-pr,0,0
2016,10,coritiba,internacional,1,1
2016,10,fluminense,santos,2,4
2016,10,grêmio,vitória,1,2
2016,10,palmeiras,américa-mg,2,0
2016,10,ponte preta,cruzeiro,0,4
2016,10,santa cruz,flamengo,0,1
2016,10,são paulo,sport,0,0
2016,11,américa-mg,atlético-mg,0,1
2016,11,athlético-pr,grêmio,2,0
2016,11,corinthians,santa cruz,2,1
2016,11,cruzeiro,palmeiras,2,1
2016,11,figueirense,coritiba,0,0
2016,11,flamengo,fluminense,1,2
2016,11,internacional,botafogo-rj,2,3
2016,11,santos,são paulo,3,0
2016,11,sport,chapecoense,5,1
2016,11,vitória,ponte preta,1,1
2016,12,américa-mg,corinthians,0,2
2016,12,atlético-mg,botafogo-rj,5,3
2016,12,chapecoense,cruzeiro,3,2
2016,12,coritiba,athlético-pr,1,0
2016,12,flamengo,internacional,1,0
2016,12,grêmio,santos,3,2
2016,12,palmeiras,figueirense,4,0
2016,12,santa cruz,ponte preta,0,3
2016,12,são paulo,fluminense,2,1
2016,12,vitória,sport,3,2
2016,13,athlético-pr,américa-mg,1,0
2016,13,botafogo-rj,santa cruz,2,1
2016,13,corinthians,flamengo,4,0
2016,13,cruzeiro,vitória,2,2
2016,13,figueirense,atlético-mg,1,1
2016,13,fluminense,coritiba,0,0
2016,13,internacional,grêmio,0,1
2016,13,ponte preta,são paulo,1,0
2016,13,santos,chapecoense,3,0
2016,13,sport,palmeiras,1,3
2016,14,chapecoense,corinthians,0,2
2016,14,coritiba,botafogo-rj,0,0
2016,14,cruzeiro,athlético-pr,0,3
2016,14,flamengo,atlético-mg,2,0
2016,14,grêmio,figueirense,2,1
2016,14,palmeiras,santos,1,1
2016,14,ponte preta,sport,2,1
2016,14,santa cruz,internacional,1,0
2016,14,são paulo,américa-mg,3,0
2016,14,vitória,fluminense,0,0
2016,15,américa-mg,santa cruz,0,3
2016,15,athlético-pr,vitória,1,1
2016,15,atlético-mg,coritiba,2,1
2016,15,botafogo-rj,flamengo,3,3
2016,15,corinthians,são paulo,1,1
2016,15,figueirense,chapecoense,1,1
2016,15,fluminense,cruzeiro,2,0
2016,15,internacional,palmeiras,0,1
2016,15,santos,ponte preta,3,1
2016,15,sport,grêmio,4,2
2016,16,athlético-pr,fluminense,1,0
2016,16,chapecoense,botafogo-rj,2,1
2016,16,corinthians,figueirense,1,1
2016,16,cruzeiro,sport,1,2
2016,16,flamengo,américa-mg,2,1
2016,16,grêmio,são paulo,1,0
2016,16,palmeiras,atlético-mg,0,1
2016,16,ponte preta,internacional,2,2
2016,16,santa cruz,coritiba,0,1
2016,16,vitória,santos,2,3
2016,17,américa-mg,grêmio,0,0
2016,17,atlético-mg,santa cruz,3,0
2016,17,botafogo-rj,palmeiras,3,1
2016,17,coritiba,flamengo,0,2
2016,17,figueirense,vitória,1,0
2016,17,fluminense,ponte preta,3,0
2016,17,internacional,corinthians,0,1
2016,17,santos,cruzeiro,2,0
2016,17,sport,athlético-pr,2,0
2016,17,são paulo,chapecoense,2,2
2016,18,athlético-pr,corinthians,2,0
2016,18,chapecoense,palmeiras,1,1
2016,18,cruzeiro,internacional,4,2
2016,18,fluminense,figueirense,3,2
2016,18,grêmio,santa cruz,0,0
2016,18,ponte preta,botafogo-rj,2,0
2016,18,santos,flamengo,0,0
2016,18,sport,américa-mg,1,1
2016,18,são paulo,atlético-mg,1,2
2016,18,vitória,coritiba,3,1
2016,19,américa-mg,santos,1,0
2016,19,atlético-mg,chapecoense,3,1
2016,19,botafogo-rj,grêmio,2,1
2016,19,corinthians,cruzeiro,1,1
2016,19,coritiba,ponte preta,3,1
2016,19,figueirense,sport,1,1
2016,19,flamengo,athlético-pr,1,0
2016,19,internacional,fluminense,2,2
2016,19,palmeiras,vitória,2,1
2016,19,santa cruz,são paulo,1,2
2016,20,athlético-pr,palmeiras,0,1
2016,20,chapecoense,internacional,1,0
2016,20,cruzeiro,coritiba,2,2
2016,20,fluminense,américa-mg,1,0
2016,20,grêmio,corinthians,3,0
2016,20,ponte preta,figueirense,2,0
2016,20,santos,atlético-mg,3,0
2016,20,sport,flamengo,1,0
2016,20,são paulo,botafogo-rj,0,1
2016,20,vitória,santa cruz,2,2
2016,21,américa-mg,chapecoense,1,2
2016,21,atlético-mg,athlético-pr,1,0
2016,21,botafogo-rj,sport,3,0
2016,21,corinthians,vitória,2,1
2016,21,coritiba,santos,2,1
2016,21,figueirense,cruzeiro,1,2
2016,21,flamengo,grêmio,2,1
2016,21,internacional,são paulo,1,1
2016,21,palmeiras,ponte preta,2,2
2016,21,santa cruz,fluminense,0,1
2016,22,athlético-pr,botafogo-rj,1,0
2016,22,chapecoense,flamengo,1,3
2016,22,cruzeiro,santa cruz,2,0
2016,22,fluminense,palmeiras,0,2
2016,22,grêmio,atlético-mg,1,1
2016,22,ponte preta,corinthians,2,0
2016,22,santos,figueirense,0,1
2016,22,sport,internacional,1,1
2016,22,são paulo,coritiba,0,0
2016,22,vitória,américa-mg,2,1
2016,23,américa-mg,cruzeiro,0,2
2016,23,atlético-mg,vitória,2,1
2016,23,botafogo-rj,fluminense,1,0
2016,23,corinthians,sport,3,0
2016,23,coritiba,grêmio,4,0
2016,23,figueirense,athlético-pr,1,0
2016,23,flamengo,ponte preta,2,1
2016,23,internacional,santos,2,1
2016,23,palmeiras,são paulo,2,1
2016,23,santa cruz,chapecoense,2,2
2016,24,athlético-pr,internacional,2,1
2016,24,chapecoense,coritiba,1,0
2016,24,cruzeiro,botafogo-rj,0,2
2016,24,fluminense,atlético-mg,4,2
2016,24,grêmio,palmeiras,0,0
2016,24,ponte preta,américa-mg,1,1
2016,24,santos,corinthians,2,1
2016,24,sport,santa cruz,5,3
2016,24,são paulo,figueirense,3,1
2016,24,vitória,flamengo,1,2
2016,25,atlético-mg,sport,1,0
2016,25,botafogo-rj,santos,0,1
2016,25,coritiba,corinthians,1,1
2016,25,figueirense,américa-mg,2,2
2016,25,fluminense,chapecoense,1,2
2016,25,internacional,vitória,0,1
2016,25,palmeiras,flamengo,1,1
2016,25,ponte preta,grêmio,3,0
2016,25,santa cruz,athlético-pr,1,0
2016,25,são paulo,cruzeiro,1,0
2016,26,américa-mg,internacional,1,0
2016,26,athlético-pr,são paulo,1,0
2016,26,chapecoense,ponte preta,2,2
2016,26,corinthians,palmeiras,0,2
2016,26,cruzeiro,atlético-mg,1,1
2016,26,flamengo,figueirense,2,0
2016,26,grêmio,fluminense,0,1
2016,26,santos,santa cruz,3,2
2016,26,sport,coritiba,0,1
2016,26,vitória,botafogo-rj,0,1
2016,27,américa-mg,botafogo-rj,1,0
2016,27,athlético-pr,ponte preta,3,0
2016,27,atlético-mg,internacional,3,1
2016,27,corinthians,fluminense,0,1
2016,27,figueirense,santa cruz,3,1
2016,27,flamengo,cruzeiro,2,1
2016,27,grêmio,chapecoense,1,0
2016,27,palmeiras,coritiba,2,1
2016,27,sport,santos,1,0
2016,27,vitória,são paulo,2,0
2016,28,botafogo-rj,corinthians,2,0
2016,28,chapecoense,vitória,1,4
2016,28,coritiba,américa-mg,3,0
2016,28,cruzeiro,grêmio,1,0
2016,28,fluminense,sport,3,1
2016,28,internacional,figueirense,1,0
2016,28,ponte preta,atlético-mg,1,2
2016,28,santa cruz,palmeiras,2,3
2016,28,santos,athlético-pr,2,0
2016,28,são paulo,flamengo,0,0
2016,29,américa-mg,palmeiras,0,2
2016,29,athlético-pr,chapecoense,3,1
2016,29,corinthians,atlético-mg,0,0
2016,29,cruzeiro,ponte preta,2,0
2016,29,figueirense,botafogo-rj,0,1
2016,29,flamengo,santa cruz,3,0
2016,29,internacional,coritiba,1,0
2016,29,santos,fluminense,2,1
2016,29,sport,são paulo,1,1
2016,29,vitória,grêmio,0,1
2016,30,atlético-mg,américa-mg,3,0
2016,30,botafogo-rj,internacional,1,0
2016,30,chapecoense,sport,3,0
2016,30,coritiba,figueirense,0,0
2016,30,fluminense,flamengo,1,2
2016,30,grêmio,athlético-pr,1,0
2016,30,palmeiras,cruzeiro,0,0
2016,30,ponte preta,vitória,2,0
2016,30,santa cruz,corinthians,2,4
2016,30,são paulo,santos,0,1
2016,31,athlético-pr,coritiba,2,0
2016,31,botafogo-rj,atlético-mg,3,2
2016,31,corinthians,américa-mg,2,0
2016,31,cruzeiro,chapecoense,0,0
2016,31,figueirense,palmeiras,1,2
2016,31,fluminense,são paulo,1,2
2016,31,internacional,flamengo,2,1
2016,31,ponte preta,santa cruz,3,0
2016,31,santos,grêmio,1,1
2016,31,sport,vitória,1,0
2016,32,américa-mg,athlético-pr,1,0
2016,32,atlético-mg,figueirense,3,0
2016,32,chapecoense,santos,0,1
2016,32,coritiba,fluminense,1,1
2016,32,flamengo,corinthians,2,2
2016,32,grêmio,internacional,0,0
2016,32,palmeiras,sport,2,1
2016,32,santa cruz,botafogo-rj,0,1
2016,32,são paulo,ponte preta,2,0
2016,32,vitória,cruzeiro,0,1
2016,33,américa-mg,são paulo,1,0
2016,33,athlético-pr,cruzeiro,1,0
2016,33,atlético-mg,flamengo,2,2
2016,33,botafogo-rj,coritiba,0,0
2016,33,corinthians,chapecoense,1,1
2016,33,figueirense,grêmio,0,0
2016,33,fluminense,vitória,2,2
2016,33,internacional,santa cruz,1,1
2016,33,santos,palmeiras,1,0
2016,33,sport,ponte preta,1,0
2016,34,chapecoense,figueirense,1,0
2016,34,coritiba,atlético-mg,2,0
2016,34,cruzeiro,fluminense,4,2
2016,34,flamengo,botafogo-rj,0,0
2016,34,grêmio,sport,0,3
2016,34,palmeiras,internacional,1,0
2016,34,ponte preta,santos,1,2
2016,34,santa cruz,américa-mg,1,0
2016,34,são paulo,corinthians,4,0
2016,34,vitória,athlético-pr,3,2
2016,35,américa-mg,flamengo,0,1
2016,35,atlético-mg,palmeiras,1,1
2016,35,botafogo-rj,chapecoense,0,2
2016,35,coritiba,santa cruz,1,0
2016,35,figueirense,corinthians,1,1
2016,35,fluminense,athlético-pr,1,1
2016,35,internacional,ponte preta,1,1
2016,35,santos,vitória,3,2
2016,35,sport,cruzeiro,0,1
2016,35,são paulo,grêmio,1,1
2016,36,athlético-pr,sport,2,0
2016,36,chapecoense,são paulo,2,0
2016,36,corinthians,internacional,1,0
2016,36,cruzeiro,santos,2,2
2016,36,flamengo,coritiba,2,2
2016,36,grêmio,américa-mg,3,0
2016,36,palmeiras,botafogo-rj,1,0
2016,36,ponte preta,fluminense,1,0
2016,36,santa cruz,atlético-mg,3,3
2016,36,vitória,figueirense,4,0
2016,37,américa-mg,sport,2,2
2016,37,atlético-mg,são paulo,1,2
2016,37,botafogo-rj,ponte preta,1,1
2016,37,corinthians,athlético-pr,0,0
2016,37,coritiba,vitória,0,1
2016,37,figueirense,fluminense,1,0
2016,37,flamengo,santos,2,0
2016,37,internacional,cruzeiro,1,0
2016,37,palmeiras,chapecoense,1,0
2016,37,santa cruz,grêmio,5,1
2016,38,athlético-pr,flamengo,0,0
2016,38,chapecoense,atlético-mg,0,0
2016,38,cruzeiro,corinthians,3,2
2016,38,fluminense,internacional,1,1
2016,38,grêmio,botafogo-rj,0,1
2016,38,ponte preta,coritiba,2,0
2016,38,santos,américa-mg,1,0
2016,38,sport,figueirense,2,0
2016,38,são paulo,santa cruz,5,0
2016,38,vitória,palmeiras,1,2
2017,1,avaí,vitória,0,0
2017,1,bahia,athlético-pr,6,2
2017,1,corinthians,chapecoense,1,1
2017,1,coritiba,atlético-go,4,1
2017,1,cruzeiro,são paulo,1,0
2017,1,flamengo,atlético-mg,1,1
2017,1,fluminense,santos,3,2
2017,1,grêmio,botafogo-rj,2,0
2017,1,palmeiras,vasco,4,0
2017,1,ponte preta,sport,4,0
2017,2,athlético-pr,grêmio,0,2
2017,2,atlético-go,flamengo,0,3
2017,2,atlético-mg,fluminense,1,2
2017,2,botafogo-rj,ponte preta,2,0
2017,2,chapecoense,palmeiras,1,0
2017,2,santos,coritiba,1,0
2017,2,sport,cruzeiro,1,1
2017,2,são paulo,avaí,2,0
2017,2,vasco,bahia,2,1
2017,2,vitória,corinthians,0,1
2017,3,athlético-pr,flamengo,1,1
2017,3,atlético-go,corinthians,0,1
2017,3,atlético-mg,ponte preta,2,2
2017,3,botafogo-rj,bahia,1,0
2017,3,chapecoense,avaí,2,0
2017,3,santos,cruzeiro,0,1
2017,3,sport,grêmio,4,3
2017,3,são paulo,palmeiras,2,0
2017,3,vasco,fluminense,3,2
2017,3,vitória,coritiba,0,1
2017,4,avaí,sport,1,0
2017,4,bahia,atlético-go,3,0
2017,4,corinthians,santos,2,0
2017,4,coritiba,athlético-pr,1,0
2017,4,cruzeiro,chapecoense,0,2
2017,4,flamengo,botafogo-rj,0,0
2017,4,fluminense,vitória,2,1
2017,4,grêmio,vasco,2,0
2017,4,palmeiras,atlético-mg,0,0
2017,4,ponte preta,são paulo,1,0
2017,5,atlético-go,ponte preta,3,0
2017,5,atlético-mg,avaí,1,0
2017,5,bahia,cruzeiro,1,0
2017,5,chapecoense,grêmio,3,6
2017,5,coritiba,palmeiras,1,0
2017,5,fluminense,athlético-pr,1,1
2017,5,santos,botafogo-rj,1,0
2017,5,sport,flamengo,2,0
2017,5,são paulo,vitória,2,0
2017,5,vasco,corinthians,2,5
2017,6,athlético-pr,santos,0,2
2017,6,avaí,flamengo,1,1
2017,6,botafogo-rj,coritiba,2,2
2017,6,corinthians,são paulo,3,2
2017,6,cruzeiro,atlético-go,2,0
2017,6,grêmio,bahia,1,0
2017,6,palmeiras,fluminense,3,1
2017,6,ponte preta,chapecoense,3,2
2017,6,vasco,sport,2,1
2017,6,vitória,atlético-mg,2,0
2017,7,atlético-go,avaí,3,1
2017,7,atlético-mg,athlético-pr,0,1
2017,7,chapecoense,vasco,2,1
2017,7,corinthians,cruzeiro,1,0
2017,7,coritiba,bahia,0,0
2017,7,flamengo,ponte preta,2,0
2017,7,fluminense,grêmio,0,2
2017,7,santos,palmeiras,1,0
2017,7,sport,são paulo,0,0
2017,7,vitória,botafogo-rj,2,2
2017,8,atlético-go,athlético-pr,0,1
2017,8,bahia,palmeiras,2,4
2017,8,chapecoense,botafogo-rj,0,2
2017,8,coritiba,corinthians,0,0
2017,8,cruzeiro,grêmio,3,3
2017,8,fluminense,flamengo,2,2
2017,8,santos,ponte preta,0,0
2017,8,sport,vitória,1,3
2017,8,são paulo,atlético-mg,1,2
2017,8,vasco,avaí,1,0
2017,9,athlético-pr,são paulo,1,0
2017,9,atlético-mg,sport,2,2
2017,9,avaí,fluminense,0,3
2017,9,botafogo-rj,vasco,3,1
2017,9,corinthians,bahia,3,0
2017,9,flamengo,chapecoense,5,1
2017,9,grêmio,coritiba,2,0
2017,9,palmeiras,atlético-go,1,0
2017,9,ponte preta,cruzeiro,1,0
2017,9,vitória,santos,0,2
2017,10,athlético-pr,vitória,4,1
2017,10,bahia,flamengo,0,1
2017,10,botafogo-rj,avaí,0,2
2017,10,chapecoense,atlético-mg,0,1
2017,10,cruzeiro,coritiba,2,0
2017,10,grêmio,corinthians,0,1
2017,10,ponte preta,palmeiras,1,2
2017,10,santos,sport,0,1
2017,10,são paulo,fluminense,1,1
2017,10,vasco,atlético-go,1,0
2017,11,atlético-go,santos,1,1
2017,11,atlético-mg,cruzeiro,3,1
2017,11,avaí,ponte preta,0,0
2017,11,corinthians,botafogo-rj,1,0
2017,11,coritiba,vasco,2,2
2017,11,flamengo,são paulo,2,0
2017,11,fluminense,chapecoense,3,3
2017,11,palmeiras,grêmio,1,0
2017,11,sport,athlético-pr,1,0
2017,11,vitória,bahia,0,0
2017,12,atlético-go,vitória,1,2
2017,12,bahia,fluminense,1,1
2017,12,botafogo-rj,atlético-mg,1,1
2017,12,chapecoense,athlético-pr,1,1
2017,12,corinthians,ponte preta,2,0
2017,12,coritiba,sport,0,3
2017,12,cruzeiro,palmeiras,3,1
2017,12,grêmio,avaí,0,2
2017,12,santos,são paulo,3,2
2017,12,vasco,flamengo,0,1
2017,13,athlético-pr,cruzeiro,0,2
2017,13,atlético-mg,santos,0,1
2017,13,avaí,coritiba,1,4
2017,13,flamengo,grêmio,0,1
2017,13,fluminense,botafogo-rj,0,1
2017,13,palmeiras,corinthians,0,2
2017,13,ponte preta,bahia,0,3
2017,13,sport,chapecoense,3,0
2017,13,são paulo,atlético-go,2,2
2017,13,vitória,vasco,1,4
2017,14,atlético-go,atlético-mg,1,2
2017,14,bahia,avaí,1,1
2017,14,botafogo-rj,sport,2,1
2017,14,chapecoense,são paulo,2,0
2017,14,corinthians,athlético-pr,2,2
2017,14,coritiba,fluminense,1,2
2017,14,cruzeiro,flamengo,1,1
2017,14,grêmio,ponte preta,3,1
2017,14,palmeiras,vitória,4,2
2017,14,vasco,santos,0,0
2017,15,athlético-pr,botafogo-rj,0,0
2017,15,atlético-mg,bahia,0,2
2017,15,avaí,corinthians,0,0
2017,15,flamengo,palmeiras,2,2
2017,15,fluminense,cruzeiro,1,1
2017,15,ponte preta,coritiba,4,0
2017,15,santos,chapecoense,1,0
2017,15,sport,atlético-go,4,0
2017,15,são paulo,vasco,1,0
2017,15,vitória,grêmio,1,3
2017,16,athlético-pr,ponte preta,0,2
2017,16,atlético-go,botafogo-rj,1,1
2017,16,atlético-mg,vasco,1,2
2017,16,avaí,cruzeiro,1,0
2017,16,flamengo,coritiba,2,1
2017,16,fluminense,corinthians,0,1
2017,16,santos,bahia,3,0
2017,16,sport,palmeiras,0,2
2017,16,são paulo,grêmio,1,1
2017,16,vitória,chapecoense,1,2
2017,17,bahia,sport,1,3
2017,17,botafogo-rj,são paulo,3,4
2017,17,chapecoense,atlético-go,1,2
2017,17,corinthians,flamengo,1,1
2017,17,coritiba,atlético-mg,0,2
2017,17,cruzeiro,vitória,0,0
2017,17,grêmio,santos,1,1
2017,17,palmeiras,avaí,2,0
2017,17,ponte preta,fluminense,0,0
2017,17,vasco,athlético-pr,0,1
2017,18,athlético-pr,avaí,5,0
2017,18,atlético-go,grêmio,0,1
2017,18,atlético-mg,corinthians,0,2
2017,18,botafogo-rj,palmeiras,1,2
2017,18,chapecoense,bahia,1,1
2017,18,santos,flamengo,3,2
2017,18,sport,fluminense,2,2
